name,phone,city,state,address,zip,county,call_script,sms_script,list_link
Sineath Estates Mobile Park,(803) 873-7060,Ladson,SC,9160 Wisteria Street,29456,Berkeley,"Hi, Bradley with Tread Companies / Trailer Parks calling about Sineath Estates Mobile Park in Ladson. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Sineath Estates Mobile Park (Ladson). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Wilmor Acres,(803) 875-6714,Ladson,SC,700 College Park Road,29456,Berkeley,"Hi, Bradley with Tread Companies / Trailer Parks calling about Wilmor Acres in Ladson. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Wilmor Acres (Ladson). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Wedgefield Mhp,(803) 394-2693,Lake City,SC,435 South Morris Street,29560,Florence,"Hi, Bradley with Tread Companies / Trailer Parks calling about Wedgefield Mhp in Lake City. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Wedgefield Mhp (Lake City). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Chuck'S Mhp,(803) 831-7717,Lake Wylie,SC,780 Bethel School Road,29710,York,"Hi, Bradley with Tread Companies / Trailer Parks calling about Chuck'S Mhp in Lake Wylie. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Chuck'S Mhp (Lake Wylie). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Lake Wylie Mobile Home Community,(803) 831-7000,Lake Wylie,SC,1295 Stateline Road,29710,York,"Hi, Bradley with Tread Companies / Trailer Parks calling about Lake Wylie Mobile Home Community in Lake Wylie. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Lake Wylie Mobile Home Community (Lake Wylie). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Steele'S Mhps,(803) 286-9419,Lancaster,SC,3751 Pageland Highway,29720,Lancaster,"Hi, Bradley with Tread Companies / Trailer Parks calling about Steele'S Mhps in Lancaster. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Steele'S Mhps (Lancaster). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Cedar Crest Park,(803) 356-9300,Lexington,SC,366 Railroad Avenue,29072,Lexington,"Hi, Bradley with Tread Companies / Trailer Parks calling about Cedar Crest Park in Lexington. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Cedar Crest Park (Lexington). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Country Haven Mhp,(803) 356-3330,Lexington,SC,116 Holly Tree Street,29073,Lexington,"Hi, Bradley with Tread Companies / Trailer Parks calling about Country Haven Mhp in Lexington. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Country Haven Mhp (Lexington). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Hermitage Mhp,(803) 359-4162,Lexington,SC,305 Hermitage Road,29072,Lexington,"Hi, Bradley with Tread Companies / Trailer Parks calling about Hermitage Mhp in Lexington. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Hermitage Mhp (Lexington). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Hickory Hills Mhp,(803) 359-1302,Lexington,SC,142 Industrial Drive,29072,Lexington,"Hi, Bradley with Tread Companies / Trailer Parks calling about Hickory Hills Mhp in Lexington. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Hickory Hills Mhp (Lexington). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Laurel Meadows Mhp,(803) 356-2068,Lexington,SC,30 Country Meadow Lane,29073,Lexington,"Hi, Bradley with Tread Companies / Trailer Parks calling about Laurel Meadows Mhp in Lexington. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Laurel Meadows Mhp (Lexington). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Oak Forest Mhp,(803) 356-5022,Lexington,SC,142 Railroad Avenue,29072,Lexington,"Hi, Bradley with Tread Companies / Trailer Parks calling about Oak Forest Mhp in Lexington. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Oak Forest Mhp (Lexington). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Victorian Lakes,(803) 356-1880,Lexington,SC,4801 Sunset Boulevard,29072,Lexington,"Hi, Bradley with Tread Companies / Trailer Parks calling about Victorian Lakes in Lexington. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Victorian Lakes (Lexington). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
North 52 Trailer Park,(803) 761-8491,Moncks Corner,SC,400 North Highway 52,29461,Berkeley,"Hi, Bradley with Tread Companies / Trailer Parks calling about North 52 Trailer Park in Moncks Corner. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re North 52 Trailer Park (Moncks Corner). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Captain'S Cove Mobile Home,(803) 651-8008,Murrells Inlet,SC,10 Buccaneer Street,29576,Georgetown,"Hi, Bradley with Tread Companies / Trailer Parks calling about Captain'S Cove Mobile Home in Murrells Inlet. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Captain'S Cove Mobile Home (Murrells Inlet). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Garden City Mobile Home Resort,(803) 651-2998,Murrells Inlet,SC,510A Porter Drive,29576,Horry,"Hi, Bradley with Tread Companies / Trailer Parks calling about Garden City Mobile Home Resort in Murrells Inlet. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Garden City Mobile Home Resort (Murrells Inlet). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Pirate Cove Mhp,(803) 651-2472,Murrells Inlet,SC,2887 Charlotte Drive,29576,Horry,"Hi, Bradley with Tread Companies / Trailer Parks calling about Pirate Cove Mhp in Murrells Inlet. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Pirate Cove Mhp (Murrells Inlet). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Windjammer Village,(803) 651-5900,Murrells Inlet,SC,200 Offshore Drive,29576,Horry,"Hi, Bradley with Tread Companies / Trailer Parks calling about Windjammer Village in Murrells Inlet. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Windjammer Village (Murrells Inlet). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Apache Pier & Family Campground,(803) 449-7323,Myrtle Beach,SC,9700 Kings Road,29572,Horry,"Hi, Bradley with Tread Companies / Trailer Parks calling about Apache Pier & Family Campground in Myrtle Beach. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Apache Pier & Family Campground (Myrtle Beach). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Bonnie'S Trailer Court,(803) 448-6905,Myrtle Beach,SC,2004 Highway 15,29577,Horry,"Hi, Bradley with Tread Companies / Trailer Parks calling about Bonnie'S Trailer Court in Myrtle Beach. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Bonnie'S Trailer Court (Myrtle Beach). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Crystal Lake Mobile Home Village,(803) 238-1421,Myrtle Beach,SC,6001 Highway 17 South,29575,Horry,"Hi, Bradley with Tread Companies / Trailer Parks calling about Crystal Lake Mobile Home Village in Myrtle Beach. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Crystal Lake Mobile Home Village (Myrtle Beach). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Cypress Park,(803) 293-6888,Myrtle Beach,SC,5790 Dick Pond Road,29575,Horry,"Hi, Bradley with Tread Companies / Trailer Parks calling about Cypress Park in Myrtle Beach. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Cypress Park (Myrtle Beach). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Flat Bay Mhp,(803) 347-3909,Myrtle Beach,SC,8030 Highway 814,29579,Horry,"Hi, Bradley with Tread Companies / Trailer Parks calling about Flat Bay Mhp in Myrtle Beach. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Flat Bay Mhp (Myrtle Beach). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Folly Estates,(843) 293-3888,Myrtle Beach,SC,978 Folly Road,29577,Horry,"Hi, Bradley with Tread Companies / Trailer Parks calling about Folly Estates in Myrtle Beach. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Folly Estates (Myrtle Beach). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Hidden Acres Park,(843) 293-4696,Myrtle Beach,SC,5083 Watergate Drive,29588,Horry,"Hi, Bradley with Tread Companies / Trailer Parks calling about Hidden Acres Park in Myrtle Beach. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Hidden Acres Park (Myrtle Beach). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Johnny'S Park,(803) 293-4777,Myrtle Beach,SC,5226 Figure Eight Road,29577,Horry,"Hi, Bradley with Tread Companies / Trailer Parks calling about Johnny'S Park in Myrtle Beach. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Johnny'S Park (Myrtle Beach). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
