name,phone,city,state,address,zip,county,call_script,sms_script,list_link
Rosewood Manor Estates,(219) 345-4426,Demotte,IN,9151 North 1200 West,46310,Jasper,"Hi, Bradley with Tread Companies / Trailer Parks calling about Rosewood Manor Estates in Demotte. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Rosewood Manor Estates (Demotte). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Dillsboro Mobile Home Park,(812) 438-4491,Dillsboro,IN,12535 Lenover Street,47018,Dearborn,"Hi, Bradley with Tread Companies / Trailer Parks calling about Dillsboro Mobile Home Park in Dillsboro. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Dillsboro Mobile Home Park (Dillsboro). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
West Mobile Home Park,(317) 478-5653,Dublin,IN,2331 West South Street,47335,Wayne,"Hi, Bradley with Tread Companies / Trailer Parks calling about West Mobile Home Park in Dublin. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re West Mobile Home Park (Dublin). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Sisco'S Mobile Home Park,(765) 209-2587,Dunkirk,IN,512 Lincoln Avenue,47336,Jay,"Hi, Bradley with Tread Companies / Trailer Parks calling about Sisco'S Mobile Home Park in Dunkirk. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Sisco'S Mobile Home Park (Dunkirk). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Blue River Estates,(812) 754-0818,Edinburgh,IN,"8994 West Del Char, Middle Drive",46124,Johnson,"Hi, Bradley with Tread Companies / Trailer Parks calling about Blue River Estates in Edinburgh. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Blue River Estates (Edinburgh). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Driftside Mhp,(812) 526-6891,Edinburgh,IN,13540 North Us Highway 31,46124,Bartholomew,"Hi, Bradley with Tread Companies / Trailer Parks calling about Driftside Mhp in Edinburgh. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Driftside Mhp (Edinburgh). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Four Branches Properties,(812) 764-5377,Edinburgh,IN,404 S Walnut Street,46124,Johnson,"Hi, Bradley with Tread Companies / Trailer Parks calling about Four Branches Properties in Edinburgh. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Four Branches Properties (Edinburgh). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Sunny Brook Mhp,(812) 579-5941,Elizabethtown,IN,10202 Legal Tender Road #57,47232,Bartholomew,"Hi, Bradley with Tread Companies / Trailer Parks calling about Sunny Brook Mhp in Elizabethtown. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Sunny Brook Mhp (Elizabethtown). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Boardwalk 55+ Community,(219) 266-0038,Elkhart,IN,2105 Osolo Road,46514,Elkhart,"Hi, Bradley with Tread Companies / Trailer Parks calling about Boardwalk 55+ Community in Elkhart. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Boardwalk 55+ Community (Elkhart). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Forest Creek Mfd. Home,(219) 293-3863,Elkhart,IN,885 East Mishawaka Road,46517,Elkhart,"Hi, Bradley with Tread Companies / Trailer Parks calling about Forest Creek Mfd. Home in Elkhart. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Forest Creek Mfd. Home (Elkhart). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Highland Mhp,(219) 262-3887,Elkhart,IN,1875 Osolo Road,46514,Elkhart,"Hi, Bradley with Tread Companies / Trailer Parks calling about Highland Mhp in Elkhart. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Highland Mhp (Elkhart). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Holiday Mhc,(866) 786-4105,Elkhart,IN,1350 County Road 3,46514,Elkhart,"Hi, Bradley with Tread Companies / Trailer Parks calling about Holiday Mhc in Elkhart. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Holiday Mhc (Elkhart). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Parke Place Estates,(219) 266-0825,Elkhart,IN,2231 Osolo Road,46514,Elkhart,"Hi, Bradley with Tread Companies / Trailer Parks calling about Parke Place Estates in Elkhart. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Parke Place Estates (Elkhart). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Poplar'S Mhp,(219) 264-3761,Elkhart,IN,2250 Cassopolis Street,46514,Elkhart,"Hi, Bradley with Tread Companies / Trailer Parks calling about Poplar'S Mhp in Elkhart. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Poplar'S Mhp (Elkhart). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Sleepy Hollow & Wise Manor,(219) 264-3988,Elkhart,IN,1847 Garden Street,46514,Elkhart,"Hi, Bradley with Tread Companies / Trailer Parks calling about Sleepy Hollow & Wise Manor in Elkhart. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Sleepy Hollow & Wise Manor (Elkhart). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Sun Valley Mobile Home Park,(812) 558-8236,Ellettsville,IN,5717 West Delap Road,47420,Monroe,"Hi, Bradley with Tread Companies / Trailer Parks calling about Sun Valley Mobile Home Park in Ellettsville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Sun Valley Mobile Home Park (Ellettsville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Southwood Mobile Home Community,(765) 552-9520,Elwood,IN,1500 South State Road 37 #69,46036,Madison,"Hi, Bradley with Tread Companies / Trailer Parks calling about Southwood Mobile Home Community in Elwood. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Southwood Mobile Home Community (Elwood). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Etna Green Mobile Home Park,(574) 858-0700,Etna Green,IN,208 South Main Street,46524,Kosciusko,"Hi, Bradley with Tread Companies / Trailer Parks calling about Etna Green Mobile Home Park in Etna Green. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Etna Green Mobile Home Park (Etna Green). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Mikel Mobile Estates,(219) 646-2735,Etna Green,IN,9462 North State Road 19,46524,Kosciusko,"Hi, Bradley with Tread Companies / Trailer Parks calling about Mikel Mobile Estates in Etna Green. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Mikel Mobile Estates (Etna Green). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Ama Mobile Home Park,(812) 306-7077,Evansville,IN,1900 N Willow Road,47719,Vanderburgh,"Hi, Bradley with Tread Companies / Trailer Parks calling about Ama Mobile Home Park in Evansville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Ama Mobile Home Park (Evansville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Carolina Mobile Home Court,(812) 422-3076,Evansville,IN,2850 Carolina Avenue #A,47710,Vanderburgh,"Hi, Bradley with Tread Companies / Trailer Parks calling about Carolina Mobile Home Court in Evansville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Carolina Mobile Home Court (Evansville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Eastbrook Mhp,(812) 477-3655,Evansville,IN,6616 Saint Andrews Drive,47715,Vanderburgh,"Hi, Bradley with Tread Companies / Trailer Parks calling about Eastbrook Mhp in Evansville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Eastbrook Mhp (Evansville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Levee Place,(812) 477-3336,Evansville,IN,2910 S Villa,47714,Vanderburgh,"Hi, Bradley with Tread Companies / Trailer Parks calling about Levee Place in Evansville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Levee Place (Evansville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Maples Trailer Court,(812) 867-0888,Evansville,IN,1423 E Louisiana Street,47710,Vanderburgh,"Hi, Bradley with Tread Companies / Trailer Parks calling about Maples Trailer Court in Evansville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Maples Trailer Court (Evansville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Parkview Court,(812) 424-3077,Evansville,IN,3620 North Saint Joseph Avenue,47720,Vanderburgh,"Hi, Bradley with Tread Companies / Trailer Parks calling about Parkview Court in Evansville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Parkview Court (Evansville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Pleasant Ridge Mobile Homes,(812) 476-5536,Evansville,IN,4901 Pleasant Ridge Drive,47711,Vanderburgh,"Hi, Bradley with Tread Companies / Trailer Parks calling about Pleasant Ridge Mobile Homes in Evansville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Pleasant Ridge Mobile Homes (Evansville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
